name,longitude,latitude,search_url,image,url
East Texas Baptist University,-94.374337,32.554545,http://api.duckduckgo.com/?q=East+Texas+Baptist+University%20wikipedia&format=json,https://duckduckgo.com/i/7c2129ec.jpg,http://www.etbu.edu
Texas A & M University-Texarkana,-94.10398,33.49561,http://api.duckduckgo.com/?q=Texas+A+%26+M+University-Texarkana%20wikipedia&format=json,,
Texas A & M University-Commerce,-95.906913,33.243814,http://api.duckduckgo.com/?q=Texas+A+%26+M+University-Commerce%20wikipedia&format=json,,
Hardin-Simmons University,-99.733815,32.476786,http://api.duckduckgo.com/?q=Hardin-Simmons+University%20wikipedia&format=json,https://duckduckgo.com/i/5cd6662b.png,
Houston Baptist University,-95.515978,29.694414,http://api.duckduckgo.com/?q=Houston+Baptist+University%20wikipedia&format=json,https://duckduckgo.com/i/e67dc163.jpg,http://www.hbu.edu
University of Houston-Clear Lake,-95.098129,29.582523,http://api.duckduckgo.com/?q=University+of+Houston-Clear+Lake%20wikipedia&format=json,https://duckduckgo.com/i/2157ba0f.png,
University of Houston-Downtown,-95.35953,29.763831,http://api.duckduckgo.com/?q=University+of+Houston-Downtown%20wikipedia&format=json,https://duckduckgo.com/i/a7c764be.png,
University of Houston-Victoria,-96.978193,28.816438,http://api.duckduckgo.com/?q=University+of+Houston-Victoria%20wikipedia&format=json,https://duckduckgo.com/i/ee464a60.png,
University of Houston,-95.344851,29.719988,http://api.duckduckgo.com/?q=University+of+Houston%20wikipedia&format=json,https://duckduckgo.com/i/61b8b25d4de9bed6.png,https://www.uh.edu/
Howard Payne University,-98.984956,31.716345,http://api.duckduckgo.com/?q=Howard+Payne+University%20wikipedia&format=json,https://duckduckgo.com/i/fefccbe5.png,http://www.hputx.edu
Huston-Tillotson University,-97.721698,30.264672,http://api.duckduckgo.com/?q=Huston-Tillotson+University%20wikipedia&format=json,https://duckduckgo.com/i/9a193d0b.png,
University of the Incarnate Word,-98.467709,29.468052,http://api.duckduckgo.com/?q=University+of+the+Incarnate+Word%20wikipedia&format=json,https://duckduckgo.com/i/ecd85e97de1d654d.png,http://www.uiw.edu
Jarvis Christian College,-95.17773,32.588249,http://api.duckduckgo.com/?q=Jarvis+Christian+College%20wikipedia&format=json,,http://www.jarvis.edu
Lamar University,-94.073389,30.044274,http://api.duckduckgo.com/?q=Lamar+University%20wikipedia&format=json,https://duckduckgo.com/i/6991d107ee959f51.png,http://www.lamar.edu/
Texas A & M International University,-99.435225,27.573504,http://api.duckduckgo.com/?q=Texas+A+%26+M+International+University%20wikipedia&format=json,,
LeTourneau University,-94.72726,32.467658,http://api.duckduckgo.com/?q=LeTourneau+University%20wikipedia&format=json,https://duckduckgo.com/i/7543680b.jpg,http://www.letu.edu
Lubbock Christian University,-101.934816,33.576273,http://api.duckduckgo.com/?q=Lubbock+Christian+University%20wikipedia&format=json,https://duckduckgo.com/i/48cfc2fe.png,http://www.lcu.edu
University of Mary Hardin-Baylor,-97.463479,31.066798,http://api.duckduckgo.com/?q=University+of+Mary+Hardin-Baylor%20wikipedia&format=json,https://duckduckgo.com/i/feafc674.png,
McMurry University,-99.750277,32.429551,http://api.duckduckgo.com/?q=McMurry+University%20wikipedia&format=json,https://duckduckgo.com/i/777aba536f49a736.png,
Midwestern State University,-98.51774,33.877143,http://api.duckduckgo.com/?q=Midwestern+State+University%20wikipedia&format=json,https://duckduckgo.com/i/f3835001.png,https://msutexas.edu
University of North Texas,-97.151211,33.210958,http://api.duckduckgo.com/?q=University+of+North+Texas%20wikipedia&format=json,https://duckduckgo.com/i/cd1d6c65c57bc37e.png,https://www.unt.edu/
Our Lady of the Lake University,-98.54395,29.425611,http://api.duckduckgo.com/?q=Our+Lady+of+the+Lake+University%20wikipedia&format=json,https://duckduckgo.com/i/7e4c200580ee0c6b.png,http://www.ollusa.edu
The University of Texas-Pan American,-98.172112,26.306629,http://api.duckduckgo.com/?q=The+University+of+Texas-Pan+American%20wikipedia&format=json,https://duckduckgo.com/i/d37b1e3d.png,
The University of Texas at Brownsville,-97.486644,25.893584,http://api.duckduckgo.com/?q=The+University+of+Texas+at+Brownsville%20wikipedia&format=json,https://duckduckgo.com/i/533e7883.png,http://www.utb.edu
Paul Quinn College,-96.755864,32.677195,http://api.duckduckgo.com/?q=Paul+Quinn+College%20wikipedia&format=json,https://duckduckgo.com/i/4aaf3542.jpg,http://www.pqc.edu
Prairie View A & M University,-95.992066,30.094591,http://api.duckduckgo.com/?q=Prairie+View+A+%26+M+University%20wikipedia&format=json,https://duckduckgo.com/i/4b3b993029178be6.png,http://www.pvamu.edu
Rice University,-95.403625,29.716485,http://api.duckduckgo.com/?q=Rice+University%20wikipedia&format=json,https://duckduckgo.com/i/2d19b8d23efc7ed8.png,http://www.rice.edu
Saint Edward's University,-97.75763,30.229844,http://api.duckduckgo.com/?q=Saint+Edward%27s+University%20wikipedia&format=json,https://duckduckgo.com/i/9b04b529.png,https://www.stedwards.edu
University of St Thomas,-95.394178,29.738113,http://api.duckduckgo.com/?q=University+of+St+Thomas%20wikipedia&format=json,,
Sam Houston State University,-95.5519,30.7247,http://api.duckduckgo.com/?q=Sam+Houston+State+University%20wikipedia&format=json,https://duckduckgo.com/i/0b2868d0.png,https://www.shsu.edu/
Schreiner University,-99.131076,30.03108,http://api.duckduckgo.com/?q=Schreiner+University%20wikipedia&format=json,https://duckduckgo.com/i/138f26d5.png,http://www.schreiner.edu
St Mary's University,-98.564307,29.451793,http://api.duckduckgo.com/?q=St+Mary%27s+University%20wikipedia&format=json,,
Southern Methodist University,-96.784855,32.845254,http://api.duckduckgo.com/?q=Southern+Methodist+University%20wikipedia&format=json,https://duckduckgo.com/i/d32f3d10037d1321.png,https://www.smu.edu/
Southwestern Assemblies of God University,-96.85315,32.405477,http://api.duckduckgo.com/?q=Southwestern+Assemblies+of+God+University%20wikipedia&format=json,https://duckduckgo.com/i/b908cba3.png,http://www.sagu.edu
Southwestern University,-97.664637,30.635194,http://api.duckduckgo.com/?q=Southwestern+University%20wikipedia&format=json,https://duckduckgo.com/i/b0a60fd4.png,https://www.southwestern.edu
Stephen F Austin State University,-94.58546,31.58562,http://api.duckduckgo.com/?q=Stephen+F+Austin+State+University%20wikipedia&format=json,https://duckduckgo.com/i/efa5ccb6.png,http://www.sfasu.edu
Texas State University,-97.936392,29.889202,http://api.duckduckgo.com/?q=Texas+State+University%20wikipedia&format=json,https://duckduckgo.com/i/091fb91a.png,
Southwestern Adventist University,-97.328511,32.397136,http://api.duckduckgo.com/?q=Southwestern+Adventist+University%20wikipedia&format=json,https://duckduckgo.com/i/167da299f31f2dec.png,http://www.swau.edu/
Southwestern Christian College,-96.286747,32.735778,http://api.duckduckgo.com/?q=Southwestern+Christian+College%20wikipedia&format=json,,http://www.swcc.edu
Sul Ross State University,-103.65007,30.363418,http://api.duckduckgo.com/?q=Sul+Ross+State+University%20wikipedia&format=json,https://duckduckgo.com/i/7983153b.png,http://www.sulross.edu
Tarleton State University,-98.22008,32.215665,http://api.duckduckgo.com/?q=Tarleton+State+University%20wikipedia&format=json,https://duckduckgo.com/i/1e7d6964.png,https://www.tarleton.edu
Texas A & M University-Kingsville,-97.882342,27.524852,http://api.duckduckgo.com/?q=Texas+A+%26+M+University-Kingsville%20wikipedia&format=json,,
Texas A & M University-Galveston,-94.818532,29.315257,http://api.duckduckgo.com/?q=Texas+A+%26+M+University-Galveston%20wikipedia&format=json,,
Texas A & M University-College Station,-96.340322,30.613226,http://api.duckduckgo.com/?q=Texas+A+%26+M+University-College+Station%20wikipedia&format=json,https://duckduckgo.com/i/767d588794ca7c50.png,https://www.tamu.edu/
The University of Texas at Arlington,-97.115087,32.728437,http://api.duckduckgo.com/?q=The+University+of+Texas+at+Arlington%20wikipedia&format=json,https://duckduckgo.com/i/8688890f0af34072.png,http://www.uta.edu
The University of Texas at Austin,-97.737279,30.284733,http://api.duckduckgo.com/?q=The+University+of+Texas+at+Austin%20wikipedia&format=json,https://duckduckgo.com/i/0fd0125d543d6c41.png,https://www.utexas.edu/
The University of Texas at Dallas,-96.748371,32.989432,http://api.duckduckgo.com/?q=The+University+of+Texas+at+Dallas%20wikipedia&format=json,https://duckduckgo.com/i/a20da77adc997e7b.png,https://www.utdallas.edu/
The University of Texas at El Paso,-106.50356,31.771697,http://api.duckduckgo.com/?q=The+University+of+Texas+at+El+Paso%20wikipedia&format=json,https://duckduckgo.com/i/dae578be.png,https://www.utep.edu
The University of Texas at Tyler,-95.249096,32.314724,http://api.duckduckgo.com/?q=The+University+of+Texas+at+Tyler%20wikipedia&format=json,https://duckduckgo.com/i/a5994b292820caa2.png,http://www.uttyler.edu/
Texas Christian University,-97.361537,32.709568,http://api.duckduckgo.com/?q=Texas+Christian+University%20wikipedia&format=json,https://duckduckgo.com/i/fdecf6437d83b794.png,https://www.tcu.edu/
Texas College,-95.312259,32.374185,http://api.duckduckgo.com/?q=Texas+College%20wikipedia&format=json,https://duckduckgo.com/i/06edb9e4.jpg,http://www.texascollege.edu
Texas Lutheran University,-97.984601,29.573274,http://api.duckduckgo.com/?q=Texas+Lutheran+University%20wikipedia&format=json,https://duckduckgo.com/i/88b91ccb.png,https://www.tlu.edu/
The University of Texas of the Permian Basin,-102.329634,31.889509,http://api.duckduckgo.com/?q=The+University+of+Texas+of+the+Permian+Basin%20wikipedia&format=json,https://duckduckgo.com/i/9063403e.jpg,
The University of Texas at San Antonio,-98.621386,29.582418,http://api.duckduckgo.com/?q=The+University+of+Texas+at+San+Antonio%20wikipedia&format=json,https://duckduckgo.com/i/c5b73aa3dfd0b96c.png,http://www.utsa.edu/
Texas Southern University,-95.361961,29.722468,http://api.duckduckgo.com/?q=Texas+Southern+University%20wikipedia&format=json,https://duckduckgo.com/i/3fe5fb45c7688558.png,http://www.tsu.edu
Texas Tech University,-101.876917,33.580309,http://api.duckduckgo.com/?q=Texas+Tech+University%20wikipedia&format=json,https://duckduckgo.com/i/fd48ef096524e94a.png,
Texas Wesleyan University,-97.279631,32.733314,http://api.duckduckgo.com/?q=Texas+Wesleyan+University%20wikipedia&format=json,https://duckduckgo.com/i/860049d4.png,https://www.txwes.edu
Texas Woman's University,-97.129088,33.227002,http://api.duckduckgo.com/?q=Texas+Woman%27s+University%20wikipedia&format=json,https://duckduckgo.com/i/8a96aaa9f7492797.png,http://www.twu.edu
Trinity University,-98.482577,29.46286,http://api.duckduckgo.com/?q=Trinity+University%20wikipedia&format=json,,
Wayland Baptist University,-101.729564,34.186673,http://api.duckduckgo.com/?q=Wayland+Baptist+University%20wikipedia&format=json,https://duckduckgo.com/i/48ba8e3a.png,http://www.wbu.edu
West Texas A & M University,-101.9158,34.981996,http://api.duckduckgo.com/?q=West+Texas+A+%26+M+University%20wikipedia&format=json,https://duckduckgo.com/i/9cddc52d.png,http://www.wtamu.edu
Wiley College,-94.376821,32.537646,http://api.duckduckgo.com/?q=Wiley+College%20wikipedia&format=json,,
Brigham Young University-Provo,-111.649281,40.250851,http://api.duckduckgo.com/?q=Brigham+Young+University-Provo%20wikipedia&format=json,https://duckduckgo.com/i/a2e38192c73a34e1.png,https://www.byu.edu/
Brigham Young University-Hawaii,-157.925358,21.641172,http://api.duckduckgo.com/?q=Brigham+Young+University-Hawaii%20wikipedia&format=json,https://duckduckgo.com/i/f32f529f.png,
Dixie State University,-113.565894,37.103875,http://api.duckduckgo.com/?q=Dixie+State+University%20wikipedia&format=json,https://duckduckgo.com/i/c8fbb3dc8d196409.png,
Southern Utah University,-113.070146,37.674617,http://api.duckduckgo.com/?q=Southern+Utah+University%20wikipedia&format=json,https://duckduckgo.com/i/5f21f2fcbe18bc34.png,http://www.suu.edu/
Stevens-Henager College-Ogden,-112.011617,41.232847,http://api.duckduckgo.com/?q=Stevens-Henager+College-Ogden%20wikipedia&format=json,,
Stevens-Henager College of Business-Provo,-111.713264,40.269691,http://api.duckduckgo.com/?q=Stevens-Henager+College+of+Business-Provo%20wikipedia&format=json,,
Utah State University,-111.81391,41.740748,http://api.duckduckgo.com/?q=Utah+State+University%20wikipedia&format=json,https://duckduckgo.com/i/4f6ad3f29052b7c3.png,http://www.usu.edu
Utah Valley University,-111.717058,40.278512,http://api.duckduckgo.com/?q=Utah+Valley+University%20wikipedia&format=json,https://duckduckgo.com/i/0d004490.png,https://www.uvu.edu
University of Utah,-111.846044,40.762484,http://api.duckduckgo.com/?q=University+of+Utah%20wikipedia&format=json,,https://www.utah.edu
Weber State University,-111.94484,41.19258,http://api.duckduckgo.com/?q=Weber+State+University%20wikipedia&format=json,https://duckduckgo.com/i/ca2cd2e4e6840b2c.png,https://www.weber.edu
Westminster College,-111.855553,40.731495,http://api.duckduckgo.com/?q=Westminster+College%20wikipedia&format=json,,
Bennington College,-73.237498,42.92004,http://api.duckduckgo.com/?q=Bennington+College%20wikipedia&format=json,https://duckduckgo.com/i/962cc7e4.jpg,https://www.bennington.edu/
Burlington College,-73.228181,44.49117,http://api.duckduckgo.com/?q=Burlington+College%20wikipedia&format=json,https://duckduckgo.com/i/ae633625.jpg,http://www.burlington.edu
Castleton State College,-73.181486,43.607982,http://api.duckduckgo.com/?q=Castleton+State+College%20wikipedia&format=json,https://duckduckgo.com/i/799f494a2411984c.png,
Champlain College,-73.204354,44.47295,http://api.duckduckgo.com/?q=Champlain+College%20wikipedia&format=json,https://duckduckgo.com/i/db07298f.png,
Goddard College,-72.437252,44.27912,http://api.duckduckgo.com/?q=Goddard+College%20wikipedia&format=json,https://duckduckgo.com/i/5c5201bd2d4e0293.jpg,http://www.goddard.edu
Green Mountain College,-73.241107,43.517134,http://api.duckduckgo.com/?q=Green+Mountain+College%20wikipedia&format=json,https://duckduckgo.com/i/5d5bee3a.png,
Johnson State College,-72.671154,44.641736,http://api.duckduckgo.com/?q=Johnson+State+College%20wikipedia&format=json,https://duckduckgo.com/i/792940a9.jpg,http://www.jsc.edu
Lyndon State College,-72.024563,44.53433,http://api.duckduckgo.com/?q=Lyndon+State+College%20wikipedia&format=json,https://duckduckgo.com/i/0fabc2f8.png,http://www.lyndonstate.edu
Marlboro College,-72.736552,42.839603,http://api.duckduckgo.com/?q=Marlboro+College%20wikipedia&format=json,https://duckduckgo.com/i/a3ebe9349bc28a72.png,http://www.marlboro.edu
Middlebury College,-73.176068,44.009117,http://api.duckduckgo.com/?q=Middlebury+College%20wikipedia&format=json,https://duckduckgo.com/i/ded183ab.png,https://www.middlebury.edu/
Norwich University,-72.660129,44.139402,http://api.duckduckgo.com/?q=Norwich+University%20wikipedia&format=json,https://duckduckgo.com/i/c278c434d865d53f.png,http://www.norwich.edu
Saint Michael's College,-73.163136,44.494212,http://api.duckduckgo.com/?q=Saint+Michael%27s+College%20wikipedia&format=json,https://duckduckgo.com/i/6096a9aa.png,http://www.smcvt.edu
SIT Graduate Institute,-72.56738,42.891035,http://api.duckduckgo.com/?q=SIT+Graduate+Institute%20wikipedia&format=json,,
College of St Joseph,-73.007033,43.599777,http://api.duckduckgo.com/?q=College+of+St+Joseph%20wikipedia&format=json,https://duckduckgo.com/i/37a164c0.png,http://www.csj.edu
Southern Vermont College,-73.21866,42.867031,http://api.duckduckgo.com/?q=Southern+Vermont+College%20wikipedia&format=json,https://duckduckgo.com/i/b6990484.jpg,http://www.svc.edu
Sterling College,-72.382372,44.65225,http://api.duckduckgo.com/?q=Sterling+College%20wikipedia&format=json,,
Vermont Technical College,-72.605179,43.939321,http://api.duckduckgo.com/?q=Vermont+Technical+College%20wikipedia&format=json,,http://www.vtc.edu
University of Vermont,-73.198128,44.479262,http://api.duckduckgo.com/?q=University+of+Vermont%20wikipedia&format=json,,https://www.uvm.edu/
Averett University,-79.413214,36.577273,http://api.duckduckgo.com/?q=Averett+University%20wikipedia&format=json,https://duckduckgo.com/i/a37f414b.png,https://www.averett.edu/
Bluefield College,-81.244879,37.245681,http://api.duckduckgo.com/?q=Bluefield+College%20wikipedia&format=json,https://duckduckgo.com/i/8e139086.png,
Bridgewater College,-78.969011,38.378391,http://api.duckduckgo.com/?q=Bridgewater+College%20wikipedia&format=json,https://duckduckgo.com/i/aee7cd1a.jpg,http://www.bridgewater.edu/about-us
College of William and Mary,-76.709395,37.27195,http://api.duckduckgo.com/?q=College+of+William+and+Mary%20wikipedia&format=json,https://duckduckgo.com/i/e94b0c6dcf64aade.png,http://wm.edu
Regent University,-76.192844,36.800929,http://api.duckduckgo.com/?q=Regent+University%20wikipedia&format=json,https://duckduckgo.com/i/ed3f607d.png,http://www.regent.edu
Christopher Newport University,-76.486978,37.061502,http://api.duckduckgo.com/?q=Christopher+Newport+University%20wikipedia&format=json,https://duckduckgo.com/i/584250fd.png,http://www.cnu.edu/
Emory & Henry College,-81.831737,36.772543,http://api.duckduckgo.com/?q=Emory+%26+Henry+College%20wikipedia&format=json,https://duckduckgo.com/i/dfb025cf5321885d.png,http://www.ehc.edu
Eastern Mennonite University,-78.876077,38.478611,http://api.duckduckgo.com/?q=Eastern+Mennonite+University%20wikipedia&format=json,https://duckduckgo.com/i/9113bee7e334335e.png,http://www.emu.edu
Ferrum College,-80.020864,36.926648,http://api.duckduckgo.com/?q=Ferrum+College%20wikipedia&format=json,,http://www.ferrum.edu
George Mason University,-77.30794,38.83088,http://api.duckduckgo.com/?q=George+Mason+University%20wikipedia&format=json,https://duckduckgo.com/i/0594aac6589d1121.png,https://www.gmu.edu/
Hampden-Sydney College,-78.461371,37.242482,http://api.duckduckgo.com/?q=Hampden-Sydney+College%20wikipedia&format=json,https://duckduckgo.com/i/70656495.png,
Hampton University,-76.337647,37.022084,http://api.duckduckgo.com/?q=Hampton+University%20wikipedia&format=json,https://duckduckgo.com/i/969563e5c43d838c.png,http://www.hamptonu.edu
Hollins University,-79.942196,37.354629,http://api.duckduckgo.com/?q=Hollins+University%20wikipedia&format=json,https://duckduckgo.com/i/a7afd834.png,http://www.hollins.edu
James Madison University,-78.871663,38.435332,http://api.duckduckgo.com/?q=James+Madison+University%20wikipedia&format=json,https://duckduckgo.com/i/c95489a4.png,http://www.jmu.edu/
Liberty University,-79.179688,37.350345,http://api.duckduckgo.com/?q=Liberty+University%20wikipedia&format=json,https://duckduckgo.com/i/bfeb8f6e928df9cd.png,https://www.liberty.edu/
Longwood University,-78.395789,37.301073,http://api.duckduckgo.com/?q=Longwood+University%20wikipedia&format=json,https://duckduckgo.com/i/358b6c121fffc27b.png,http://www.longwood.edu/
Lynchburg College,-79.184153,37.397678,http://api.duckduckgo.com/?q=Lynchburg+College%20wikipedia&format=json,https://duckduckgo.com/i/6eef953d.gif,
Mary Baldwin College,-79.068325,38.154799,http://api.duckduckgo.com/?q=Mary+Baldwin+College%20wikipedia&format=json,https://duckduckgo.com/i/25f37b9c.jpg,https://marybaldwin.edu
University of Mary Washington,-77.474392,38.302206,http://api.duckduckgo.com/?q=University+of+Mary+Washington%20wikipedia&format=json,https://duckduckgo.com/i/bcd8bc8399398c9d.png,
Marymount University,-77.128799,38.905552,http://api.duckduckgo.com/?q=Marymount+University%20wikipedia&format=json,https://duckduckgo.com/i/cc7217fe.png,http://www.marymount.edu
Norfolk State University,-76.26393,36.848262,http://api.duckduckgo.com/?q=Norfolk+State+University%20wikipedia&format=json,https://duckduckgo.com/i/b9221e3c.png,http://www.nsu.edu
Old Dominion University,-76.309653,36.884919,http://api.duckduckgo.com/?q=Old+Dominion+University%20wikipedia&format=json,https://duckduckgo.com/i/e4aa02d067c53851.png,https://www.odu.edu/
Radford University,-80.549731,37.136914,http://api.duckduckgo.com/?q=Radford+University%20wikipedia&format=json,https://duckduckgo.com/i/e6211c83f3682cca.png,http://www.radford.edu
Randolph-Macon College,-77.472253,37.749654,http://api.duckduckgo.com/?q=Randolph-Macon+College%20wikipedia&format=json,,
Randolph College,-79.17079,37.437429,http://api.duckduckgo.com/?q=Randolph+College%20wikipedia&format=json,https://duckduckgo.com/i/90dcaf5b.png,http://www.randolphcollege.edu
University of Richmond,-77.538702,37.577625,http://api.duckduckgo.com/?q=University+of+Richmond%20wikipedia&format=json,https://duckduckgo.com/i/46b22b44.png,http://www.richmond.edu
Roanoke College,-80.056433,37.29686,http://api.duckduckgo.com/?q=Roanoke+College%20wikipedia&format=json,https://duckduckgo.com/i/325067afccfb52e2.png,https://www.roanoke.edu/
Shenandoah University,-78.158376,39.166058,http://api.duckduckgo.com/?q=Shenandoah+University%20wikipedia&format=json,https://duckduckgo.com/i/f29cc476.png,https://www.su.edu/
Southern Virginia University,-79.350296,37.740669,http://api.duckduckgo.com/?q=Southern+Virginia+University%20wikipedia&format=json,https://duckduckgo.com/i/3f1cfa16df709472.png,http://www.svu.edu
Sweet Briar College,-79.079735,37.556317,http://api.duckduckgo.com/?q=Sweet+Briar+College%20wikipedia&format=json,https://duckduckgo.com/i/d76c5d9b1efff6d0.jpg,http://www.sbc.edu
The University of Virginia's College at Wise,-82.558728,36.971468,http://api.duckduckgo.com/?q=The+University+of+Virginia%27s+College+at+Wise%20wikipedia&format=json,https://duckduckgo.com/i/5e5a1e9d.png,https://www.uvawise.edu/
Virginia Intermont College,-82.17614,36.605006,http://api.duckduckgo.com/?q=Virginia+Intermont+College%20wikipedia&format=json,https://duckduckgo.com/i/75bdde15.jpg,http://www.vic.edu/
Virginia Polytechnic Institute and State University,-80.423267,37.228561,http://api.duckduckgo.com/?q=Virginia+Polytechnic+Institute+and+State+University%20wikipedia&format=json,https://duckduckgo.com/i/bc832bbe.png,https://www.vt.edu/
Virginia Commonwealth University,-77.453597,37.547631,http://api.duckduckgo.com/?q=Virginia+Commonwealth+University%20wikipedia&format=json,https://duckduckgo.com/i/93a02e29f6b3954a.png,
University of Virginia-Main Campus,-78.502599,38.036546,http://api.duckduckgo.com/?q=University+of+Virginia-Main+Campus%20wikipedia&format=json,,
Virginia Military Institute,-79.435737,37.790644,http://api.duckduckgo.com/?q=Virginia+Military+Institute%20wikipedia&format=json,https://duckduckgo.com/i/3957d629.png,https://www.vmi.edu/
Virginia State University,-77.419886,37.236453,http://api.duckduckgo.com/?q=Virginia+State+University%20wikipedia&format=json,https://duckduckgo.com/i/a1876c38b9e41742.png,https://www.vsu.edu/
Virginia Union University,-77.450954,37.561864,http://api.duckduckgo.com/?q=Virginia+Union+University%20wikipedia&format=json,https://duckduckgo.com/i/446e7fc8.png,http://www.vuu.edu
Virginia Wesleyan College,-76.18606,36.868417,http://api.duckduckgo.com/?q=Virginia+Wesleyan+College%20wikipedia&format=json,https://duckduckgo.com/i/416fbdf8.png,http://www.vwc.edu
Washington and Lee University,-79.445724,37.787832,http://api.duckduckgo.com/?q=Washington+and+Lee+University%20wikipedia&format=json,https://duckduckgo.com/i/e13192b3.png,https://www.wlu.edu/
Central Washington University,-120.537716,47.004957,http://api.duckduckgo.com/?q=Central+Washington+University%20wikipedia&format=json,https://duckduckgo.com/i/8d51fa080fa97d87.png,https://www.cwu.edu/
City University of Seattle,-122.344331,47.61734,http://api.duckduckgo.com/?q=City+University+of+Seattle%20wikipedia&format=json,https://duckduckgo.com/i/21a2d099.png,https://www.cityu.edu/
Eastern Washington University,-117.589371,47.491293,http://api.duckduckgo.com/?q=Eastern+Washington+University%20wikipedia&format=json,https://duckduckgo.com/i/c2402936.png,http://www.ewu.edu
The Evergreen State College,-122.977492,47.07382,http://api.duckduckgo.com/?q=The+Evergreen+State+College%20wikipedia&format=json,https://duckduckgo.com/i/a5cf36fb3fd46f77.png,https://www.evergreen.edu/
Gonzaga University,-117.403062,47.668144,http://api.duckduckgo.com/?q=Gonzaga+University%20wikipedia&format=json,https://duckduckgo.com/i/7134207a.png,https://www.gonzaga.edu/
Heritage University,-120.395287,46.374571,http://api.duckduckgo.com/?q=Heritage+University%20wikipedia&format=json,,http://www.heritage.edu
Trinity Lutheran College,-122.207663,47.980328,http://api.duckduckgo.com/?q=Trinity+Lutheran+College%20wikipedia&format=json,,
Northwest University,-122.191505,47.657743,http://api.duckduckgo.com/?q=Northwest+University%20wikipedia&format=json,,
Pacific Lutheran University,-122.445372,47.145494,http://api.duckduckgo.com/?q=Pacific+Lutheran+University%20wikipedia&format=json,https://duckduckgo.com/i/4a892cb9.png,https://www.plu.edu/
University of Puget Sound,-122.479714,47.263651,http://api.duckduckgo.com/?q=University+of+Puget+Sound%20wikipedia&format=json,https://duckduckgo.com/i/c4b3529e98499189.png,https://www.pugetsound.edu/
Saint Martin's University,-122.815732,47.04328,http://api.duckduckgo.com/?q=Saint+Martin%27s+University%20wikipedia&format=json,https://duckduckgo.com/i/08f64bcaaf8b4f56.gif,http://www.stmartin.edu
Seattle Pacific University,-122.362923,47.649338,http://api.duckduckgo.com/?q=Seattle+Pacific+University%20wikipedia&format=json,https://duckduckgo.com/i/417c69d9b206f0ec.png,http://www.spu.edu
Seattle University,-122.3197,47.610138,http://api.duckduckgo.com/?q=Seattle+University%20wikipedia&format=json,https://duckduckgo.com/i/ff49a9ac.png,https://www.seattleu.edu/
Walla Walla University,-118.389771,46.047,http://api.duckduckgo.com/?q=Walla+Walla+University%20wikipedia&format=json,https://duckduckgo.com/i/39ad6891674de851.png,http://www.wallawalla.edu
Washington State University,-117.158168,46.730448,http://api.duckduckgo.com/?q=Washington+State+University%20wikipedia&format=json,https://duckduckgo.com/i/dd0b27dcd17318de.png,https://wsu.edu/
University of Washington-Seattle Campus,-122.313115,47.656213,http://api.duckduckgo.com/?q=University+of+Washington-Seattle+Campus%20wikipedia&format=json,,
Western Washington University,-122.484873,48.737236,http://api.duckduckgo.com/?q=Western+Washington+University%20wikipedia&format=json,https://duckduckgo.com/i/193ffdd1d9831461.png,https://www.wwu.edu/
Whitman College,-118.33016,46.07135,http://api.duckduckgo.com/?q=Whitman+College%20wikipedia&format=json,https://duckduckgo.com/i/eae3261e17b372f9.png,http://www.whitman.edu
Whitworth University,-117.418078,47.753699,http://api.duckduckgo.com/?q=Whitworth+University%20wikipedia&format=json,https://duckduckgo.com/i/14644c75.png,https://www.whitworth.edu//
Alderson Broaddus University,-80.047728,39.158067,http://api.duckduckgo.com/?q=Alderson+Broaddus+University%20wikipedia&format=json,https://duckduckgo.com/i/30afab0e.png,http://www.ab.edu/
Bethany College,-80.56916,40.204594,http://api.duckduckgo.com/?q=Bethany+College%20wikipedia&format=json,,
Bluefield State College,-81.235428,37.26688,http://api.duckduckgo.com/?q=Bluefield+State+College%20wikipedia&format=json,https://duckduckgo.com/i/9d94f856.png,http://www.bluefieldstate.edu
University of Charleston,-81.618667,38.332577,http://api.duckduckgo.com/?q=University+of+Charleston%20wikipedia&format=json,https://duckduckgo.com/i/fb99af69.jpg,http://www.ucwv.edu
Concord University,-81.005694,37.423854,http://api.duckduckgo.com/?q=Concord+University%20wikipedia&format=json,https://duckduckgo.com/i/4f57f95fd32be69c.png,http://www.concord.edu
Davis & Elkins College,-79.846391,38.928693,http://api.duckduckgo.com/?q=Davis+%26+Elkins+College%20wikipedia&format=json,https://duckduckgo.com/i/939af080ba0f362a.png,http://www.dewv.edu
Fairmont State University,-80.161844,39.485925,http://api.duckduckgo.com/?q=Fairmont+State+University%20wikipedia&format=json,https://duckduckgo.com/i/181ec1e6.png,http://www.fairmontstate.edu/
Glenville State College,-80.833597,38.935341,http://api.duckduckgo.com/?q=Glenville+State+College%20wikipedia&format=json,,http://www.glenville.edu
Marshall University,-82.43065,38.42261,http://api.duckduckgo.com/?q=Marshall+University%20wikipedia&format=json,https://duckduckgo.com/i/8ea2a2ea.png,http://www.marshall.edu/
Ohio Valley University,-81.5392,39.31236,http://api.duckduckgo.com/?q=Ohio+Valley+University%20wikipedia&format=json,https://duckduckgo.com/i/218ad2e7a6fa9487.png,http://www.ovu.edu
West Virginia University at Parkersburg,-81.506192,39.216379,http://api.duckduckgo.com/?q=West+Virginia+University+at+Parkersburg%20wikipedia&format=json,https://duckduckgo.com/i/8a5a4665.png,
