Name,Longitude location of institution,Latitude location of institution,search_url,image,url
Florida Atlantic University,-80.102293,26.372536,http://api.duckduckgo.com/?q=Florida+Atlantic+University%20wikipedia&format=json,,
Flagler College-St Augustine,-81.315256,29.89335,http://api.duckduckgo.com/?q=Flagler+College-St+Augustine%20wikipedia&format=json,,
Florida College,-82.383446,28.034911,http://api.duckduckgo.com/?q=Florida+College%20wikipedia&format=json,,
Florida Institute of Technology,-80.624628,28.064503,http://api.duckduckgo.com/?q=Florida+Institute+of+Technology%20wikipedia&format=json,,
Florida International University,-80.377591,25.757111,http://api.duckduckgo.com/?q=Florida+International+University%20wikipedia&format=json,,
Florida Memorial University,-80.270672,25.917854,http://api.duckduckgo.com/?q=Florida+Memorial+University%20wikipedia&format=json,,
Florida Southern College,-81.945791,28.031507,http://api.duckduckgo.com/?q=Florida+Southern+College%20wikipedia&format=json,,
Florida State University,-84.294801,30.4421,http://api.duckduckgo.com/?q=Florida+State+University%20wikipedia&format=json,,
University of Florida,-82.361195,29.638248,http://api.duckduckgo.com/?q=University+of+Florida%20wikipedia&format=json,,
Jacksonville University,-81.60706,30.350349,http://api.duckduckgo.com/?q=Jacksonville+University%20wikipedia&format=json,,
Jones College-Jacksonville,-81.610068,30.328002,http://api.duckduckgo.com/?q=Jones+College-Jacksonville%20wikipedia&format=json,,
Keiser University-Ft Lauderdale,-80.163959,26.185869,http://api.duckduckgo.com/?q=Keiser+University-Ft+Lauderdale%20wikipedia&format=json,,
Trinity International University-Florida,-80.257156,26.099656,http://api.duckduckgo.com/?q=Trinity+International+University-Florida%20wikipedia&format=json,,
University of Miami,-80.27645,25.720406,http://api.duckduckgo.com/?q=University+of+Miami%20wikipedia&format=json,,
Remington College-Tampa Campus,-82.385976,27.983466,http://api.duckduckgo.com/?q=Remington+College-Tampa+Campus%20wikipedia&format=json,,
University of North Florida,-81.507853,30.270917,http://api.duckduckgo.com/?q=University+of+North+Florida%20wikipedia&format=json,,
Nova Southeastern University,-80.24248,26.079337,http://api.duckduckgo.com/?q=Nova+Southeastern+University%20wikipedia&format=json,,
Palm Beach Atlantic University,-80.049758,26.704629,http://api.duckduckgo.com/?q=Palm+Beach+Atlantic+University%20wikipedia&format=json,,
Rollins College,-81.348716,28.591992,http://api.duckduckgo.com/?q=Rollins+College%20wikipedia&format=json,,
Saint Leo University,-82.257287,28.336776,http://api.duckduckgo.com/?q=Saint+Leo+University%20wikipedia&format=json,,
St Petersburg College,-82.717331,27.90242,http://api.duckduckgo.com/?q=St+Petersburg+College%20wikipedia&format=json,,
University of South Florida-Main Campus,-82.415876,28.056647,http://api.duckduckgo.com/?q=University+of+South+Florida-Main+Campus%20wikipedia&format=json,,
St Thomas University,-80.256265,25.920915,http://api.duckduckgo.com/?q=St+Thomas+University%20wikipedia&format=json,,
Stetson University,-81.301604,29.036295,http://api.duckduckgo.com/?q=Stetson+University%20wikipedia&format=json,,
Southeastern University,-81.918997,28.031864,http://api.duckduckgo.com/?q=Southeastern+University%20wikipedia&format=json,,
The University of Tampa,-82.465582,27.947225,http://api.duckduckgo.com/?q=The+University+of+Tampa%20wikipedia&format=json,,
Warner University,-81.599972,27.825751,http://api.duckduckgo.com/?q=Warner+University%20wikipedia&format=json,,
Webber International University,-81.532325,27.838798,http://api.duckduckgo.com/?q=Webber+International+University%20wikipedia&format=json,,
The University of West Florida,-87.218125,30.542855,http://api.duckduckgo.com/?q=The+University+of+West+Florida%20wikipedia&format=json,,
Agnes Scott College,-84.29563,33.769996,http://api.duckduckgo.com/?q=Agnes+Scott+College%20wikipedia&format=json,,
Albany State University,-84.14306,31.571395,http://api.duckduckgo.com/?q=Albany+State+University%20wikipedia&format=json,,
Armstrong Atlantic State University,-81.160409,31.978109,http://api.duckduckgo.com/?q=Armstrong+Atlantic+State+University%20wikipedia&format=json,,
Point University,-85.184285,32.879467,http://api.duckduckgo.com/?q=Point+University%20wikipedia&format=json,,
Clark Atlanta University,-84.412818,33.748772,http://api.duckduckgo.com/?q=Clark+Atlanta+University%20wikipedia&format=json,,
Berry College,-85.189077,34.289254,http://api.duckduckgo.com/?q=Berry+College%20wikipedia&format=json,,
Brenau University,-83.821513,34.303117,http://api.duckduckgo.com/?q=Brenau+University%20wikipedia&format=json,,
Brewton-Parker College,-82.586136,32.185718,http://api.duckduckgo.com/?q=Brewton-Parker+College%20wikipedia&format=json,,
Clayton  State University,-84.328174,33.594079,http://api.duckduckgo.com/?q=Clayton++State+University%20wikipedia&format=json,,
Columbus State University,-84.940796,32.501556,http://api.duckduckgo.com/?q=Columbus+State+University%20wikipedia&format=json,,
Covenant College,-85.37496,34.963327,http://api.duckduckgo.com/?q=Covenant+College%20wikipedia&format=json,,
Dalton State College,-85.00289,34.77496,http://api.duckduckgo.com/?q=Dalton+State+College%20wikipedia&format=json,,
Emmanuel College,-83.146825,34.282617,http://api.duckduckgo.com/?q=Emmanuel+College%20wikipedia&format=json,,
Emory University,-84.325782,33.798836,http://api.duckduckgo.com/?q=Emory+University%20wikipedia&format=json,,
Fort Valley State University,-83.895548,32.538163,http://api.duckduckgo.com/?q=Fort+Valley+State+University%20wikipedia&format=json,,
Georgia Institute of Technology-Main Campus,-84.396019,33.773732,http://api.duckduckgo.com/?q=Georgia+Institute+of+Technology-Main+Campus%20wikipedia&format=json,,
Georgia Southwestern State University,-84.217755,32.058198,http://api.duckduckgo.com/?q=Georgia+Southwestern+State+University%20wikipedia&format=json,,
Georgia College and State University,-83.231962,33.082787,http://api.duckduckgo.com/?q=Georgia+College+and+State+University%20wikipedia&format=json,,
Georgia Southern University,-81.782201,32.427756,http://api.duckduckgo.com/?q=Georgia+Southern+University%20wikipedia&format=json,,
Georgia State University,-84.38667,33.7527,http://api.duckduckgo.com/?q=Georgia+State+University%20wikipedia&format=json,,
University of Georgia,-83.374049,33.956428,http://api.duckduckgo.com/?q=University+of+Georgia%20wikipedia&format=json,,
Kennesaw State University,-84.58083,34.03629,http://api.duckduckgo.com/?q=Kennesaw+State+University%20wikipedia&format=json,,
LaGrange College,-85.041394,33.039713,http://api.duckduckgo.com/?q=LaGrange+College%20wikipedia&format=json,,
Life University,-84.514156,33.932104,http://api.duckduckgo.com/?q=Life+University%20wikipedia&format=json,,
Mercer University,-83.651042,32.829731,http://api.duckduckgo.com/?q=Mercer+University%20wikipedia&format=json,,
Morehouse College,-84.415156,33.74793,http://api.duckduckgo.com/?q=Morehouse+College%20wikipedia&format=json,,
University of North Georgia,-83.985934,34.530254,http://api.duckduckgo.com/?q=University+of+North+Georgia%20wikipedia&format=json,,
Oglethorpe University,-84.334756,33.875939,http://api.duckduckgo.com/?q=Oglethorpe+University%20wikipedia&format=json,,
Paine College,-81.991199,33.469259,http://api.duckduckgo.com/?q=Paine+College%20wikipedia&format=json,,
Piedmont College,-83.543216,34.56663,http://api.duckduckgo.com/?q=Piedmont+College%20wikipedia&format=json,,
Reinhardt University,-84.554657,34.318874,http://api.duckduckgo.com/?q=Reinhardt+University%20wikipedia&format=json,,
Savannah State University,-81.063377,32.024781,http://api.duckduckgo.com/?q=Savannah+State+University%20wikipedia&format=json,,
Shorter University,-85.196213,34.258192,http://api.duckduckgo.com/?q=Shorter+University%20wikipedia&format=json,,
Spelman College,-84.410118,33.74519,http://api.duckduckgo.com/?q=Spelman+College%20wikipedia&format=json,,
Southern Polytechnic State University,-84.519276,33.938992,http://api.duckduckgo.com/?q=Southern+Polytechnic+State+University%20wikipedia&format=json,,
Thomas University,-83.981478,30.813954,http://api.duckduckgo.com/?q=Thomas+University%20wikipedia&format=json,,
Toccoa Falls College,-83.353462,34.59554,http://api.duckduckgo.com/?q=Toccoa+Falls+College%20wikipedia&format=json,,
Truett-McConnell College,-83.745972,34.594437,http://api.duckduckgo.com/?q=Truett-McConnell+College%20wikipedia&format=json,,
Valdosta State University,-83.289925,30.849236,http://api.duckduckgo.com/?q=Valdosta+State+University%20wikipedia&format=json,,
Wesleyan College,-83.717186,32.874648,http://api.duckduckgo.com/?q=Wesleyan+College%20wikipedia&format=json,,
University of West Georgia,-85.099007,33.574421,http://api.duckduckgo.com/?q=University+of+West+Georgia%20wikipedia&format=json,,
Chaminade University of Honolulu,-157.807642,21.290274,http://api.duckduckgo.com/?q=Chaminade+University+of+Honolulu%20wikipedia&format=json,,
University of Hawaii at Hilo,-155.081329,19.701854,http://api.duckduckgo.com/?q=University+of+Hawaii+at+Hilo%20wikipedia&format=json,,
University of Hawaii at Manoa,-157.816607,21.292648,http://api.duckduckgo.com/?q=University+of+Hawaii+at+Manoa%20wikipedia&format=json,,
Hawaii Pacific University,-157.859411,21.31028,http://api.duckduckgo.com/?q=Hawaii+Pacific+University%20wikipedia&format=json,,
University of Hawaii-West Oahu,-158.062444,21.353359,http://api.duckduckgo.com/?q=University+of+Hawaii-West+Oahu%20wikipedia&format=json,,
Boise State University,-116.205789,43.604403,http://api.duckduckgo.com/?q=Boise+State+University%20wikipedia&format=json,,
Idaho State University,-112.429084,42.864108,http://api.duckduckgo.com/?q=Idaho+State+University%20wikipedia&format=json,,
University of Idaho,-117.024296,46.726894,http://api.duckduckgo.com/?q=University+of+Idaho%20wikipedia&format=json,,
The College of Idaho,-116.676838,43.652653,http://api.duckduckgo.com/?q=The+College+of+Idaho%20wikipedia&format=json,,
Lewis-Clark State College,-117.026371,46.410034,http://api.duckduckgo.com/?q=Lewis-Clark+State+College%20wikipedia&format=json,,
Northwest Nazarene University,-116.564792,43.563181,http://api.duckduckgo.com/?q=Northwest+Nazarene+University%20wikipedia&format=json,,
Brigham Young University-Idaho,-111.784728,43.815384,http://api.duckduckgo.com/?q=Brigham+Young+University-Idaho%20wikipedia&format=json,,
Augustana College,-90.552402,41.500326,http://api.duckduckgo.com/?q=Augustana+College%20wikipedia&format=json,,
Aurora University,-88.349469,41.754465,http://api.duckduckgo.com/?q=Aurora+University%20wikipedia&format=json,,
Blackburn College,-89.872248,39.288298,http://api.duckduckgo.com/?q=Blackburn+College%20wikipedia&format=json,,
Bradley University,-89.61462,40.697605,http://api.duckduckgo.com/?q=Bradley+University%20wikipedia&format=json,,
Chicago State University,-87.610344,41.718813,http://api.duckduckgo.com/?q=Chicago+State+University%20wikipedia&format=json,,
University of Chicago,-87.601196,41.78917,http://api.duckduckgo.com/?q=University+of+Chicago%20wikipedia&format=json,,
Columbia College-Chicago,-87.624554,41.873589,http://api.duckduckgo.com/?q=Columbia+College-Chicago%20wikipedia&format=json,,
Concordia University-Chicago,-87.810009,41.898574,http://api.duckduckgo.com/?q=Concordia+University-Chicago%20wikipedia&format=json,,
DePaul University,-87.654116,41.923332,http://api.duckduckgo.com/?q=DePaul+University%20wikipedia&format=json,,
East-West University,-87.624793,41.871309,http://api.duckduckgo.com/?q=East-West+University%20wikipedia&format=json,,
Eastern Illinois University,-88.175505,39.483017,http://api.duckduckgo.com/?q=Eastern+Illinois+University%20wikipedia&format=json,,
Elmhurst College,-87.946096,41.899215,http://api.duckduckgo.com/?q=Elmhurst+College%20wikipedia&format=json,,
Eureka College,-89.268952,40.713042,http://api.duckduckgo.com/?q=Eureka+College%20wikipedia&format=json,,
Governors State University,-87.717012,41.448603,http://api.duckduckgo.com/?q=Governors+State+University%20wikipedia&format=json,,
Greenville College,-89.409178,38.894751,http://api.duckduckgo.com/?q=Greenville+College%20wikipedia&format=json,,
University of Illinois at Chicago,-87.651145,41.872651,http://api.duckduckgo.com/?q=University+of+Illinois+at+Chicago%20wikipedia&format=json,,
Benedictine University,-88.095948,41.776395,http://api.duckduckgo.com/?q=Benedictine+University%20wikipedia&format=json,,
University of Illinois at Urbana-Champaign,-88.230309,40.108864,http://api.duckduckgo.com/?q=University+of+Illinois+at+Urbana-Champaign%20wikipedia&format=json,,
Illinois Wesleyan University,-88.990622,40.491522,http://api.duckduckgo.com/?q=Illinois+Wesleyan+University%20wikipedia&format=json,,
Illinois College,-90.246256,39.730827,http://api.duckduckgo.com/?q=Illinois+College%20wikipedia&format=json,,
Illinois Institute of Technology,-87.628346,41.833801,http://api.duckduckgo.com/?q=Illinois+Institute+of+Technology%20wikipedia&format=json,,
Illinois State University,-88.99234,40.509724,http://api.duckduckgo.com/?q=Illinois+State+University%20wikipedia&format=json,,
Judson University,-88.289708,42.05896,http://api.duckduckgo.com/?q=Judson+University%20wikipedia&format=json,,
Knox College,-90.370316,40.941829,http://api.duckduckgo.com/?q=Knox+College%20wikipedia&format=json,,
Lake Forest College,-87.830777,42.250456,http://api.duckduckgo.com/?q=Lake+Forest+College%20wikipedia&format=json,,
Lewis University,-88.079032,41.605432,http://api.duckduckgo.com/?q=Lewis+University%20wikipedia&format=json,,
Lincoln College,-89.360552,40.157141,http://api.duckduckgo.com/?q=Lincoln+College%20wikipedia&format=json,,
Loyola University Chicago,-87.657399,41.999161,http://api.duckduckgo.com/?q=Loyola+University+Chicago%20wikipedia&format=json,,
MacMurray College,-90.22175,39.730226,http://api.duckduckgo.com/?q=MacMurray+College%20wikipedia&format=json,,
McKendree University,-89.814486,38.609431,http://api.duckduckgo.com/?q=McKendree+University%20wikipedia&format=json,,
Millikin University,-88.974571,39.842604,http://api.duckduckgo.com/?q=Millikin+University%20wikipedia&format=json,,
Monmouth College,-90.637909,40.91459,http://api.duckduckgo.com/?q=Monmouth+College%20wikipedia&format=json,,
National Louis University,-87.624805,41.879826,http://api.duckduckgo.com/?q=National+Louis+University%20wikipedia&format=json,,
North Central College,-88.143649,41.775304,http://api.duckduckgo.com/?q=North+Central+College%20wikipedia&format=json,,
North Park University,-87.709142,41.9751,http://api.duckduckgo.com/?q=North+Park+University%20wikipedia&format=json,,
Northern Illinois University,-88.766065,41.933791,http://api.duckduckgo.com/?q=Northern+Illinois+University%20wikipedia&format=json,,
Northwestern University,-87.673653,42.058377,http://api.duckduckgo.com/?q=Northwestern+University%20wikipedia&format=json,,
Northeastern Illinois University,-87.72013,41.980567,http://api.duckduckgo.com/?q=Northeastern+Illinois+University%20wikipedia&format=json,,
Olivet Nazarene University,-87.873654,41.155489,http://api.duckduckgo.com/?q=Olivet+Nazarene+University%20wikipedia&format=json,,
Quincy University,-91.387928,39.939235,http://api.duckduckgo.com/?q=Quincy+University%20wikipedia&format=json,,
Robert Morris University Illinois,-87.627068,41.876278,http://api.duckduckgo.com/?q=Robert+Morris+University+Illinois%20wikipedia&format=json,,
Rockford University,-89.019536,42.270639,http://api.duckduckgo.com/?q=Rockford+University%20wikipedia&format=json,,
Roosevelt University,-87.624952,41.876055,http://api.duckduckgo.com/?q=Roosevelt+University%20wikipedia&format=json,,
